ID	freq	p	H2
1723491124425.0	9.999999999999999e-05	0.07163636363636364	11.946692897766582
1723491124425.0	0.00011233240329780277	0.07163636363636364	11.945827213671253
1723491124425.0	0.0001261856883066021	0.07163636363636364	11.944735023848482
1723491124425.0	0.00014174741629268046	0.07163636363636364	11.943357122514955
1723491124425.0	0.00015922827933410923	0.07163636363636364	11.941618863324216
1723491124425.0	0.00017886495290574353	0.07163636363636364	11.939426153309688
1723491124425.0	0.00020092330025650479	0.07163636363636364	11.936660419740473
1723491124425.0	0.0002257019719633919	0.07163636363636364	11.93317229384588
1723491124425.0	0.00025353644939701115	0.07163636363636364	11.92877369587509
1723491124425.0	0.00028480358684358016	0.07163636363636364	11.923227935288976
1723491124425.0	0.00031992671377973844	0.07163636363636364	11.916237357618678
1723491124425.0	0.00035938136638046257	0.07163636363636364	11.90742797656447
1723491124425.0	0.0004037017258596554	0.07163636363636364	11.896330429539777
1723491124425.0	0.0004534878508128582	0.07163636363636364	11.882356494524517
1723491124425.0	0.000509413801481638	0.07163636363636364	11.864770320076504
1723491124425.0	0.000572236765935022	0.07163636363636364	11.842653473911971
1723491124425.0	0.0006428073117284319	0.07163636363636364	11.81486295077765
1723491124425.0	0.0007220809018385464	0.07163636363636364	11.779981464739564
1723491124425.0	0.0008111308307896872	0.07163636363636364	11.736259787759188
1723491124425.0	0.0009111627561154887	0.07163636363636364	11.681551736986655
1723491124425.0	0.0010235310218990267	0.07163636363636364	11.613243868279596
1723491124425.0	0.0011497569953977356	0.07163636363636364	11.528184275352917
1723491124425.0	0.001291549665014884	0.07163636363636364	11.422618435447044
1723491124425.0	0.0014508287784959402	0.07163636363636364	11.292145065631333
1723491124425.0	0.0016297508346206433	0.07163636363636364	11.131711548770506
1723491124425.0	0.0018307382802953678	0.07163636363636364	10.935676250902114
1723491124425.0	0.0020565123083486512	0.07163636363636364	10.69797261102871
1723491124425.0	0.002310129700083158	0.07163636363636364	10.412414307681711
1723491124425.0	0.002595024211399737	0.07163636363636364	10.073177143099276
1723491124425.0	0.002915053062825176	0.07163636363636364	9.675474847622382
1723491124425.0	0.003274549162877728	0.07163636363636364	9.216406345900653
1723491124425.0	0.0036783797718286343	0.07163636363636364	8.695889460241553
1723491124425.0	0.004132012400115334	0.07163636363636364	8.117520219126355
1723491124425.0	0.0046415888336127815	0.07163636363636364	7.489133991776422
1723491124425.0	0.005214008287999684	0.07163636363636364	6.8228338663575165
1723491124425.0	0.005857020818056668	0.07163636363636364	6.134327959263932
1723491124425.0	0.006579332246575682	0.07163636363636364	5.441583287930501
1723491124425.0	0.007390722033525775	0.07163636363636364	4.763010402219481
1723491124425.0	0.008302175681319742	0.07163636363636364	4.11555241487052
1723491124425.0	0.0093260334688322	0.07163636363636364	3.5130860464378055
1723491124425.0	0.010476157527896652	0.07163636363636364	2.9654332212024506
1723491124425.0	0.011768119524349979	0.07163636363636364	2.478085021898924
1723491124425.0	0.013219411484660286	0.07163636363636364	2.0525461127275286
1723491124425.0	0.014849682622544649	0.07163636363636364	1.6870878713013489
1723491124425.0	0.01668100537200059	0.07163636363636364	1.3776725407476342
1723491124425.0	0.01873817422860383	0.07163636363636364	1.1188550207276
1723491124425.0	0.021049041445120195	0.07163636363636364	0.904543099908513
1723491124425.0	0.023644894126454073	0.07163636363636364	0.7285676773992592
1723491124425.0	0.026560877829466867	0.07163636363636364	0.5850649627090313
1723491124425.0	0.0298364724028334	0.07163636363636364	0.468700132474653
1723491124425.0	0.033516026509388404	0.07163636363636364	0.37477145108383625
1723491124425.0	0.037649358067924674	0.07163636363636364	0.2992323957355985
1723491124425.0	0.04229242874389499	0.07163636363636364	0.23866272130996039
1723491124425.0	0.04750810162102798	0.07163636363636364	0.19021148076497074
1723491124425.0	0.05336699231206307	0.07163636363636364	0.15152779271732278
1723491124425.0	0.05994842503189409	0.07163636363636364	0.12068939661338081
1723491124425.0	0.0673415065775082	0.07163636363636364	0.09613484569433366
1723491124425.0	0.0756463327554629	0.07163636363636364	0.07660233717878721
1723491124425.0	0.08497534359086438	0.07163636363636364	0.06107635578502218
1723491124425.0	0.09545484566618337	0.07163636363636364	0.0487422152478297
1723491124425.0	0.10722672220103231	0.07163636363636364	0.0389479833400769
1723491124425.0	0.12045035402587824	0.07163636363636364	0.031172991631771348
1723491124425.0	0.1353047774579806	0.07163636363636364	0.0250020380909684
1723491124425.0	0.1519911082952933	0.07163636363636364	0.020104406380212495
1723491124425.0	0.17073526474706904	0.07163636363636364	0.016216897855957334
1723491124425.0	0.19179102616724888	0.07163636363636364	0.013130168752576958
1723491124425.0	0.21544346900318845	0.07163636363636364	0.010677767157007918
1723491124425.0	0.24201282647943811	0.07163636363636364	0.008727361997656896
