ID	p	CC	T	SP	l2	lmax_l2	Rg
1723491258308.0	0.001	0.18777342158792806	0.1921699485886119	1.8099372384937238	24.548547072396165	3.145612304894569	1355.5272100786567
1723491259112.0	0.011090909090909092	0.18578730806488294	0.18994266334751586	1.8094490934449095	24.48800315476814	3.0153125684207613	1343.3101775839984
1723491259884.0	0.021181818181818184	0.18798035075254405	0.19148461445118156	1.810460251046025	24.62926421837022	3.1291139795587437	1354.1110524932974
1723491260682.0	0.03127272727272727	0.18988119836436015	0.1931925063603423	1.8091004184100419	25.275790740691818	2.996582919071124	1341.3530023163971
1723491261457.0	0.041363636363636366	0.1920225696202357	0.19619039632228774	1.8081241283124128	25.27340663653237	2.9337366249680032	1338.5466737002087
1723491262242.0	0.05145454545454546	0.19502267684723312	0.19839390949262672	1.810634588563459	24.63327488173181	3.0104815150581303	1362.393431665842
1723491262988.0	0.06154545454545455	0.1962078102020387	0.2007309215659192	1.8062064156206417	24.77899420847738	3.1144283967452355	1329.8735750028036
1723491263748.0	0.07163636363636364	0.19818045846848859	0.20214721643346234	1.8055090655509065	25.28020416295095	2.992042561101924	1321.5942924020037
1723491264498.0	0.08172727272727273	0.19883746733290195	0.20212874025079855	1.8074267782426778	24.454930928069395	3.095370314732304	1339.2798097580348
1723491265249.0	0.09181818181818183	0.19925392439489134	0.20353092079922516	1.806589958158996	24.91503367125199	2.978708840636396	1329.8576817735172
1723491265974.0	0.10190909090909092	0.20200913303069354	0.20646034687468792	1.8058926080892608	25.03156571572049	3.1310526631704554	1328.16745176639
1723491266808.0	0.112	0.2039716654968605	0.20877772918967397	1.805718270571827	25.162610254086687	3.144582000325678	1329.5328536686907
1723491267524.0	0.1220909090909091	0.20327951785442858	0.2084174714661984	1.8042538354253836	25.694529018799216	3.101577836648845	1318.4300473647731
1723491268246.0	0.13218181818181818	0.20458124240880313	0.20891970198675497	1.8056136680613668	25.03421438177787	3.0847567400548077	1327.0888701975846
1723491268962.0	0.14227272727272727	0.2067781554698059	0.21154501765074618	1.8052649930264992	24.783977652724403	3.293713631281198	1328.3576073726485
1723491269661.0	0.15236363636363637	0.2079814955723634	0.21370445651623543	1.8034518828451882	25.467053457748403	2.9485316650218536	1316.0796876351
1723491270362.0	0.16245454545454546	0.20653125004546183	0.2120912893455082	1.8058228730822874	24.494814712654726	3.103446882406194	1334.054544730661
