ID	p	network	CC	T	SP	l2	lmax_l2	Rg
1716850272548.0	0.0	mhk	0.06938541631126183	0.08019185341121833	2.0013653653653654	28.143386345639886	4.460129175290709	19157.87623142685
1716850278606.0	0.9	mhk	0.18288504283400375	0.15613711399442823	2.209991991991992	15.252438975566196	9.147901986841141	27859.498287927654
1716850284398.0	0.901010101010101	mhk	0.17986328465033535	0.15393857997477503	2.1953773773773775	15.958747222379232	9.685259234992326	27501.619948551273
1716850290025.0	0.902020202020202	mhk	0.1872505622580929	0.15565789188760007	2.1985145145145144	15.17606541778417	10.789650000587446	27825.0239218285
1716850295759.0	0.9030303030303031	mhk	0.1820684824833441	0.1528061683676363	2.1974134134134133	14.986605383208547	10.837217722262924	27625.408312435193
1716850301423.0	0.9040404040404041	mhk	0.18570471130301353	0.1566424192244761	2.205019019019019	15.711558203004309	10.341864433837912	27773.953901170124
1716850307164.0	0.9050505050505051	mhk	0.18163540715698848	0.15528035983477376	2.204940940940941	15.057005848232633	12.64259145506007	27687.339397799715
1716850313065.0	0.9060606060606061	mhk	0.17981197696901938	0.1512992322216466	2.1986266266266266	15.664076807901886	11.528486671299286	27548.275177600393
1716850318964.0	0.9070707070707071	mhk	0.18420323489800597	0.15427969155553659	2.2034374374374375	14.859713552498896	10.99767721049384	27701.478220532288
1716850324765.0	0.9080808080808082	mhk	0.1875462686263199	0.15958459702890815	2.2184784784784783	14.541651134164276	10.150174214923684	28049.361763969955
1716850330790.0	0.9090909090909091	mhk	0.18061653245011944	0.15492760032294842	2.198926926926927	16.06457024864625	10.671314406010318	27333.092749464835
1716850336742.0	0.9101010101010101	mhk	0.1896265069885808	0.15762692914494417	2.2146386386386387	14.210848731437107	11.00715184360542	27979.29134538927
1716850342559.0	0.9111111111111111	mhk	0.1862239686746567	0.15604941216815643	2.205361361361361	15.958331031061144	10.303198986891726	27844.517848165422
1716850348647.0	0.9121212121212121	mhk	0.19046071863177133	0.16037653296829446	2.2243443443443445	14.798374761733701	8.845815200007427	27900.77252362586
1716850354700.0	0.9131313131313131	mhk	0.19157726286424623	0.16054260057091504	2.2084284284284283	15.674005173572057	10.623970735910023	27948.19919771429
1716850360753.0	0.9141414141414141	mhk	0.18412617068194786	0.15465829968623823	2.210966966966967	13.213104667513404	11.625520924791777	28101.81133748072
1716850367000.0	0.9151515151515152	mhk	0.18480218413150462	0.15702364453228043	2.2115695695695696	14.707908699759269	10.578181286953262	27968.52464528679
1716850373024.0	0.9161616161616162	mhk	0.19127014919706894	0.15983074494160496	2.225001001001001	14.003431478468144	11.95378858725172	28284.036717779793
1716850379378.0	0.9171717171717172	mhk	0.19431069275988896	0.16174076751454886	2.2253073073073075	13.695229259808315	10.8409331853285	28244.53863157179
1716850385700.0	0.9181818181818182	mhk	0.19723460780590207	0.163272207202573	2.223087087087087	13.862462146366939	11.157227761520113	28407.16486447844
1716850391891.0	0.9191919191919192	mhk	0.1939190844625888	0.16093380868519394	2.230092092092092	14.141744434487011	11.07286322204367	28501.67220920421
1716850398319.0	0.9202020202020202	mhk	0.19513222253376603	0.15953986306090143	2.2197117117117116	14.181287965430357	11.105306849147112	28369.865768466578
1716850404538.0	0.9212121212121213	mhk	0.19764820521198134	0.16353217600879338	2.2204064064064064	14.59906707996669	11.131807094174079	28315.101693748322
1716850411201.0	0.9222222222222223	mhk	0.1908636200553229	0.1568254277300494	2.207963963963964	14.693763064518423	11.874317328592632	28067.622961146386
1716850417662.0	0.9232323232323233	mhk	0.19630475742682243	0.1628655558698534	2.2281961961961962	15.084061920434792	9.854735910046841	28335.478078583783
1716850424070.0	0.9242424242424243	mhk	0.20304526161076888	0.17035338229059974	2.243833833833834	13.990922601928876	10.970676702649484	28620.093072108237
1716850430669.0	0.9252525252525252	mhk	0.1935965056512578	0.1631109487852647	2.227177177177177	14.197833597316526	11.232323718721341	28146.527926287825
1716850437187.0	0.9262626262626262	mhk	0.20405765734641385	0.17315929237687983	2.2534514514514514	13.189035987649058	10.434204710556395	28272.085786549065
1716850444042.0	0.9272727272727272	mhk	0.20420515735000572	0.1694741497322348	2.2496456456456455	12.01555221588304	12.042110475367645	28704.691798225063
