ID	p	network	CC	T	SP	l2	lmax_l2	Rg
1715861005498.0	0.0	mhk	0.018786672799295436	0.025451275635583755	2.7277817817817818	6.196383322789088	8.709052469957612	72433.91309001944
1715861012612.0	0.9	mhk	0.3359860263639513	0.1884616853117483	2.970952952952953	2.5703670981129885	39.80327999294255	102697.95548259631
1715861021770.0	0.901010101010101	mhk	0.34170818046583673	0.19177147314029444	3.000692692692693	2.2469611724676346	42.377590640258575	104462.05663111382
1715861031248.0	0.902020202020202	mhk	0.34520406013044735	0.18181481344251363	2.9532492492492493	2.576363555376027	46.686725089104705	104748.26329733407
1715861040587.0	0.9030303030303031	mhk	0.33927061157686117	0.18764348370531056	2.982218218218218	2.482640621057467	42.79988750535764	103615.98829387352
1715861050222.0	0.9040404040404041	mhk	0.34367174234046594	0.1913744860291896	3.0054054054054054	2.206616805795088	45.926349497816005	104512.6279420683
1715861059996.0	0.9050505050505051	mhk	0.3406715773230317	0.1962174613825497	3.0412292292292293	1.9913092514209751	39.9725143795892	106068.89086516792
1715861069942.0	0.9060606060606061	mhk	0.3442636319144747	0.18787179372740545	2.984036036036036	2.3419435580141066	46.23098103759102	104965.96366131192
1715861080124.0	0.9070707070707071	mhk	0.3407357437031331	0.1918397328881469	3.0102482482482484	2.560264251445092	33.36726634700179	104629.74671496674
1715861090575.0	0.9080808080808082	mhk	0.34184405769292114	0.1968637938369902	3.024980980980981	2.4317172932415327	38.801366112322214	104310.4774543605
1715861101095.0	0.9090909090909091	mhk	0.3386771495670899	0.19906272432988853	3.04431031031031	2.123440248594542	39.70452513814908	104056.05778647122
1715861111552.0	0.9101010101010101	mhk	0.33939728956937143	0.18780164755289938	2.992122122122122	2.1593236081232567	53.813157121266684	104582.16456005501
1715861122014.0	0.9111111111111111	mhk	0.35766322298309516	0.19538853121724808	3.013835835835836	2.1372624927142096	46.00228217409387	106849.66423318432
1715861133020.0	0.9121212121212121	mhk	0.35375194663807324	0.19620620310928918	3.000366366366366	2.331674643629987	48.86511125563901	104136.96281857544
1715861143966.0	0.9131313131313131	mhk	0.35319493224031356	0.19641823304643174	3.0030830830830832	2.347602155763533	38.15349843525019	104586.29607648491
1715861155149.0	0.9141414141414141	mhk	0.35472041656897607	0.19898288929944705	3.0215815815815814	1.9641655791632926	49.52705622106262	104655.38411399802
1715861166573.0	0.9151515151515152	mhk	0.3497378824952334	0.18871195375484137	2.9992892892892895	2.3067359799847256	40.03284845120995	106151.10119867246
1715861177694.0	0.9161616161616162	mhk	0.3484315413372164	0.18797572450371655	2.988964964964965	2.0836229999918596	57.25857136110399	105889.11445270017
1715861189056.0	0.9171717171717172	mhk	0.3581152129434906	0.1916230767756893	3.0085265265265266	2.30945769158817	57.64871283106203	106629.40537801167
1715861200568.0	0.9181818181818182	mhk	0.3659678179037589	0.20328047263681592	3.0331931931931932	2.0538724282862018	50.76635587437454	105606.03731628592
1715861212645.0	0.9191919191919192	mhk	0.35007850924140355	0.19726115849229198	3.0364284284284286	2.457343181986771	36.55610052551192	105206.5537840895
1715861224335.0	0.9202020202020202	mhk	0.35161231100039003	0.19017369789535316	2.9852852852852854	2.166866590291057	51.332734609989	104873.82989334871
1715861236314.0	0.9212121212121213	mhk	0.3613048469078998	0.2104371127114386	3.0857477477477477	1.9054982175661548	56.79030066455099	105851.85922716219
1715861248974.0	0.9222222222222223	mhk	0.36287581493854343	0.19671846681833957	3.0102562562562563	2.3126262025183304	45.995623452704265	106760.08361790178
1715861261224.0	0.9232323232323233	mhk	0.369850717405931	0.2019517199203004	3.043751751751752	2.1325057785184187	54.936221857532416	106506.96225088082
1715861273773.0	0.9242424242424243	mhk	0.37380160368243137	0.2050551941917897	3.0567867867867866	1.9762769456480482	43.75245083515008	108154.6376010599
1715861286168.0	0.9252525252525252	mhk	0.3653049869137942	0.19494680682945947	2.9983723723723723	2.179710473760623	48.340501776785985	106160.31776143775
1715861298657.0	0.9262626262626262	mhk	0.37673963190764354	0.20539530802316072	3.04618018018018	2.0703215713181717	47.460189755704874	107787.28138858567
1715861311569.0	0.9272727272727272	mhk	0.3695329942671663	0.2042458265226828	3.056062062062062	2.0286847793651526	42.15907722250022	107786.43679899492
1715861324483.0	0.9282828282828283	mhk	0.3722532508511022	0.20381976709701655	3.0287447447447446	2.148282837554904	52.224218900497526	107188.11918243788
1715861337505.0	0.9292929292929293	mhk	0.3670890570339412	0.2011345547920529	3.040936936936937	2.0814672590878875	51.05657206804396	106960.20788600606
1715861350863.0	0.9303030303030303	mhk	0.3708967210254563	0.21133842842953315	3.0853113113113113	1.9242584826712459	48.98999703776574	107506.58367022408
1715861364653.0	0.9313131313131313	mhk	0.3788714521326114	0.20673380753250595	3.0541761761761763	2.033967389816146	55.663197387163	108038.29348151175
1715861378491.0	0.9323232323232323	mhk	0.3738681149306486	0.2022794246794559	3.0442842842842843	2.069312753554652	54.72943544578515	107650.3397046598
1715861392804.0	0.9333333333333333	mhk	0.3906957452685358	0.2132736356438887	3.083291291291291	2.0748035142759056	43.028968797016084	109709.11793841801
1715861407064.0	0.9343434343434344	mhk	0.3844371844145148	0.21338412784033445	3.081965965965966	1.7819683983310737	52.888373464374894	107450.68893713111
1715861421553.0	0.9353535353535354	mhk	0.3789932284881217	0.20382105869585607	3.0535875875875877	2.0381869949280365	54.048725624974935	108537.30171467859
1715861435877.0	0.9363636363636364	mhk	0.36673084045491283	0.202821088794926	3.0433693693693695	2.10940303617361	53.1734562536732	107587.01684244524
1715861450713.0	0.9373737373737374	mhk	0.3871204096290134	0.20646676300578035	3.059229229229229	1.9170435233384735	78.29665116804881	107020.64030161346
1715861465793.0	0.9383838383838384	mhk	0.3910127543692141	0.21744679406673229	3.0947927927927927	1.7390953644725822	62.25459722237357	108156.62857924266
1715861481081.0	0.9393939393939394	mhk	0.38543662767010894	0.21164431035185713	3.0933873873873874	1.7807613408484677	50.1844511093012	108761.58251372958
1715861496555.0	0.9404040404040405	mhk	0.39181896440715336	0.2128241484278927	3.085843843843844	1.9141294610945923	47.21070203206476	110461.07256262534
1715861512149.0	0.9414141414141415	mhk	0.39458447486230014	0.1972129155774824	3.0016776776776775	2.000851650375452	100.49007700707016	108256.00635775272
1715861527927.0	0.9424242424242424	mhk	0.3959324425761037	0.21123608974487043	3.087069069069069	1.7705561989878478	66.73475286371553	110731.99235891686
1715861544101.0	0.9434343434343434	mhk	0.39220255821823785	0.21923545066325584	3.129053053053053	1.6774639823355706	57.406779261246015	109543.94242071162
1715861560521.0	0.9444444444444444	mhk	0.4054159116328235	0.21527615860432583	3.1215655655655654	1.4854624701615975	67.95855420774474	111851.98031321986
1715861577214.0	0.9454545454545454	mhk	0.3950848026422925	0.2134013504187922	3.0965405405405404	1.7696152466896282	61.14332637380602	109484.12650787983
1715861593733.0	0.9464646464646465	mhk	0.39714832007301076	0.20645704515946575	3.057005005005005	1.867822872245449	59.04447331162812	109486.139522557
1715861610582.0	0.9474747474747475	mhk	0.4056947838931304	0.21226424358277743	3.0862362362362363	1.6123368722398121	57.84052492082027	110387.8785630344
1715861627772.0	0.9484848484848485	mhk	0.4097442018572859	0.2187587812612902	3.140948948948949	1.3987448087856285	74.47968792598827	111577.74315389364
1715861645319.0	0.9494949494949495	mhk	0.4175945787275102	0.21661463974007772	3.081027027027027	1.623491005048204	64.79097943396398	109728.96344202069
1715861662938.0	0.9505050505050505	mhk	0.40055453824152437	0.21536348395176438	3.105897897897898	1.7079169543359076	56.3229315656659	110265.34423102159
1715861680838.0	0.9515151515151515	mhk	0.4114407950890215	0.21514243867681793	3.1072772772772774	1.4783427586083315	79.92133045540398	111360.41726587711
1715861699334.0	0.9525252525252526	mhk	0.40638472034228934	0.20571064847557446	3.0647867867867866	1.7817510843206668	71.37163248933827	111046.02990457337
1715861717182.0	0.9535353535353536	mhk	0.41933430060785604	0.21848843738166435	3.102944944944945	1.498482613596994	89.50659336712692	110516.01660945916
1715861735528.0	0.9545454545454546	mhk	0.4284160841592013	0.2280500793794337	3.1496176176176176	1.3475241964848712	69.23111781671861	111407.89544875937
1715861753981.0	0.9555555555555556	mhk	0.4186129279389391	0.22315214762085767	3.148106106106106	1.5739915731078238	58.04542910209777	112208.43938385317
1715861772512.0	0.9565656565656566	mhk	0.4011661381569241	0.22034895252686224	3.1328268268268267	1.4283019871879556	69.53780107224713	110056.23446388426
1715861791366.0	0.9575757575757576	mhk	0.4040644162784453	0.20510899740017752	3.043771771771772	1.7537678124414464	70.28892034169036	110032.74055262649
1715861810145.0	0.9585858585858587	mhk	0.4296003431220633	0.2134532655455612	3.0947047047047045	1.5278042846221052	66.93181536814089	112851.43599133145
1715861829106.0	0.9595959595959596	mhk	0.43425851197644205	0.22793024198999595	3.1733773773773772	1.294702323544124	76.63811672907208	113561.22471947098
1715861848652.0	0.9606060606060606	mhk	0.4265155149845863	0.2230904596304521	3.130342342342342	1.640973038009097	55.59737275528535	113584.75400469663
1715861867915.0	0.9616161616161616	mhk	0.4276224526310577	0.23039502534563835	3.1611971971971973	1.416803900095353	70.04166290994843	112742.80995698394
1715861887751.0	0.9626262626262626	mhk	0.4232519662046327	0.23097341518859835	3.173987987987988	1.4962801729236233	62.39999951025208	111224.29218617654
1715861908480.0	0.9636363636363636	mhk	0.42418277457079356	0.2376342535861025	3.241307307307307	1.3510274119129604	69.73740588804921	113017.46140516795
1715861929484.0	0.9646464646464646	mhk	0.42754042148118176	0.22872155054553253	3.1527727727727726	1.5967063794352099	61.0024527529098	110956.82796823687
1715861950418.0	0.9656565656565657	mhk	0.45993432841277804	0.23570116350275566	3.2273433433433434	0.9431494253846371	125.28629525992554	115344.04526297166
1715861971997.0	0.9666666666666667	mhk	0.42754804050631406	0.22588592642591968	3.1542822822822822	1.284604625839759	76.52956124977669	112550.80353776857
1715861992564.0	0.9676767676767677	mhk	0.4484634627442111	0.2319066414964819	3.225113113113113	1.147439245076422	83.34710587893187	115802.36856837248
1715862012922.0	0.9686868686868687	mhk	0.44406352583741604	0.21882343622105457	3.133977977977978	1.176899837801226	103.81476547367984	116181.28364490392
1715862032729.0	0.9696969696969697	mhk	0.44189602261881294	0.22645388879556527	3.1648848848848847	1.2123416795166964	85.16829983469886	115171.36348395805
1715862052803.0	0.9707070707070707	mhk	0.4361262661118968	0.23500112720509497	3.1955055055055057	1.1742126815413632	81.15479922357807	113811.22277749472
1715862073142.0	0.9717171717171718	mhk	0.44379572032957554	0.23034801409029373	3.2174194194194192	1.1511560831271808	81.91302204023935	114243.91253880915
1715862093717.0	0.9727272727272728	mhk	0.4526117787569507	0.24236136256023175	3.237193193193193	1.0605939410102954	84.24611934693793	114313.35905615428
1715862114984.0	0.9737373737373738	mhk	0.45197694216256556	0.2292978093386005	3.1755375375375374	1.2339788478317235	84.51258232229426	116646.75593022876
1715862135470.0	0.9747474747474747	mhk	0.4448504735354934	0.229998432185193	3.1914034034034033	1.2031252626962416	80.87112143228678	115086.02659710098
1715862157129.0	0.9757575757575758	mhk	0.46165706045979027	0.22914626723476328	3.16009009009009	1.1351483858205405	113.77791650155116	114988.5185164256
1715862178955.0	0.9767676767676767	mhk	0.4454332778139664	0.2293173629637779	3.2036996996997	1.211948216360415	82.69158796797586	115392.81421681443
1715862201546.0	0.9777777777777777	mhk	0.450975116680228	0.2391638935108153	3.201983983983984	1.2402218062542625	83.20685195048267	114320.46036504894
1715862224321.0	0.9787878787878788	mhk	0.45810422627012626	0.2426540685973349	3.278864864864865	0.9062165303349677	85.94692222636023	116215.41238417027
1715862248275.0	0.9797979797979798	mhk	0.45775242508243696	0.23172951357642108	3.179827827827828	1.2230985812238837	84.49666449565166	116267.51174879931
1715862271566.0	0.9808080808080808	mhk	0.4661379150897865	0.23492100103794256	3.168052052052052	1.0508907402203416	87.98487622717886	116942.73580246119
1715862295030.0	0.9818181818181818	mhk	0.47917385271767843	0.2415118334719204	3.2757277277277277	0.8602034953535949	120.048990256226	119126.345115567
1715862319941.0	0.9828282828282828	mhk	0.47542954099073087	0.23091895258609504	3.213875875875876	0.7343587491103172	186.82520134508417	118048.47969003611
1715862344958.0	0.9838383838383838	mhk	0.46364956309200006	0.23523522204803246	3.2357317317317316	0.8637367990313348	148.41122442943507	115883.61057467245
1715862369830.0	0.9848484848484849	mhk	0.4746643909781746	0.24706419353500145	3.2612212212212213	0.8732647310016556	114.76593346313027	117008.19355599645
1715862394838.0	0.9858585858585859	mhk	0.4850634178517033	0.2584361149265778	3.4227087087087087	0.5801123472401154	150.69476162780762	118831.15244594867
1715862421057.0	0.9868686868686869	mhk	0.4939048444639144	0.24102847440268438	3.2817437437437436	0.7672187964443492	143.65431414555647	120993.16580976058
1715862447142.0	0.9878787878787879	mhk	0.48830531911769176	0.25287025600718616	3.3444484484484485	0.6218876615258353	151.55249487754008	119047.90400125946
1715862473847.0	0.9888888888888889	mhk	0.473284217410769	0.25071958575003256	3.358034034034034	0.7192130138595267	162.91575640615602	119711.97998808649
1715862500352.0	0.98989898989899	mhk	0.49016828043168675	0.23901464713715045	3.2740700700700702	0.66756761597735	160.78487758124004	120553.7563883673
1715862527443.0	0.990909090909091	mhk	0.49169971490310166	0.2507533163645129	3.4264124124124122	0.5571135072281557	151.67678393649044	121460.96982407855
1715862554821.0	0.9919191919191919	mhk	0.4903548470877758	0.24383993421954228	3.3515595595595595	0.6367128243166817	213.75742352100664	120334.14545029218
1715862582846.0	0.9929292929292929	mhk	0.5071200467611788	0.25614100344783186	3.580796796796797	0.3432289306771496	280.58910027525155	124600.05327194341
1715862611053.0	0.9939393939393939	mhk	0.48843422718636265	0.2458127848075855	3.5156196196196197	0.3011196226501234	402.2817320111657	120524.02551849213
1715862638985.0	0.9949494949494949	mhk	0.5021945283679519	0.2380336265597802	3.50409009009009	0.336136765586987	402.02924749442406	125035.07664265197
1715862667325.0	0.9959595959595959	mhk	0.505487771315928	0.25446594843640075	3.6135515515515517	0.24942416465858486	509.7156426896371	123702.04884608182
1715862696833.0	0.996969696969697	mhk	0.5039191200107076	0.25932422717469444	3.5034674674674675	0.378278558504042	249.30328262868443	123233.34700441049
1715862726629.0	0.997979797979798	mhk	0.5103999517268623	0.2567853181827694	3.716930930930931	0.2580184222254493	407.54357898523324	124473.75106453392
1715862756678.0	0.998989898989899	mhk	0.5155905625981575	0.25957091073545435	3.599615615615616	0.3242691862893874	355.1051430168173	123663.95071108364
1715862786039.0	1.0	mhk	0.5152529917764889	0.2533834171131857	3.4072672672672675	0.46641272065188916	264.10313689555346	124099.1093845467
