ID	p	network	CC	T	SP	l2	lmax_l2	Rg
1719358104793.0	0.0	ws	0.6428571428571448	0.6428571428571429	62.93793793793794	0.0011843065518706323	9321.051511420099	2855753.266218866
1719358186415.0	0.01	ws	0.6301865079365092	0.6292014557910511	13.83780980980981	0.014577547043373813	804.4799619986634	621843.5377822354
1719358240023.0	0.02	ws	0.6108476190476192	0.607608463346869	8.542824824824825	0.059337764676543	204.01151385434125	377747.4122267474
1719358275593.0	0.03	ws	0.5905730158730164	0.5870214885441867	7.520308308308309	0.0750308204436523	162.37992354065173	323586.33094492566
1719358308932.0	0.04	ws	0.5693658730158722	0.5635847382431234	6.4061821821821825	0.14143812470609504	88.00633089052631	273084.2758726661
1719358340267.0	0.05	ws	0.5577372294372307	0.5517241379310345	6.274508508508508	0.15213504980269543	85.83980831726467	263131.66066385736
1719358366915.0	0.060000000000000005	ws	0.5419368686868681	0.534153344440112	5.886782782782783	0.19757914689650322	65.20170215754794	245154.6431565125
1719358395143.0	0.06999999999999999	ws	0.5238455266955264	0.5151558023556043	5.564404404404405	0.23480650897074878	55.95382837050064	231910.30323308066
1719358410940.0	0.08	ws	0.5102949494949487	0.5008127782882182	5.405405405405405	0.2770410451124757	47.4630303445794	223016.5685612273
1719358428827.0	0.09	ws	0.48846471861471835	0.4783314511575381	5.220740740740741	0.329785946079021	41.59286684900089	211973.2826635055
1719358443684.0	0.09999999999999999	ws	0.4920825396825394	0.4806986591390261	5.173271271271271	0.3272294147988083	39.86012074071355	212864.72907158046
1719358458221.0	0.11	ws	0.46862380952380944	0.45668460483275297	4.992426426426427	0.3635533678331338	38.49400905874424	203937.28452084935
1719358469142.0	0.12	ws	0.4400284271284273	0.42823984526112185	4.836466466466466	0.431686157966564	32.67649347962024	195754.93278580057
1719358479803.0	0.13	ws	0.4240612554112557	0.41156450650854354	4.6922002002002	0.4873032680861591	30.575213758749694	189533.18288148692
1719358489477.0	0.14	ws	0.4309103896103894	0.4192880213453167	4.735095095095095	0.5025388810425993	28.080000227580825	191268.78453020772
1719358498745.0	0.15000000000000002	ws	0.40981333111333057	0.39429171773769917	4.606276276276276	0.5760439710518946	25.742802466320352	186881.69716308307
1719358507553.0	0.16	ws	0.39878816738816747	0.38516989187108513	4.563111111111111	0.6185983746412459	22.702984982754423	184180.64529840904
1719358516106.0	0.17	ws	0.38044306804306843	0.3647785572191394	4.472954954954955	0.5900832813549431	25.159275659827106	181003.77512877338
1719358523751.0	0.18000000000000002	ws	0.36495656565656576	0.34920413778691095	4.413537537537538	0.6908199237436887	20.616085511902288	178548.54612204517
1719358531702.0	0.19	ws	0.3575074980574988	0.34341637010676157	4.379197197197197	0.769348068734488	19.49721666528091	176790.32283037886
1719358539310.0	0.2	ws	0.33905690420690415	0.3252179979072201	4.328786786786787	0.8047456860588239	18.44927529504375	174117.0481170667
1719358546434.0	0.21000000000000002	ws	0.3187684648684652	0.3048323265986253	4.244194194194194	0.8696106992691855	17.75546513598563	171520.7300425408
1719358553067.0	0.22	ws	0.3251641414141418	0.3118713674172554	4.282876876876877	0.8329584058725796	17.423800540118265	172815.74307147058
1719358559720.0	0.23	ws	0.3076188311688308	0.2937391304347826	4.220322322322322	0.8158647936081991	17.487334293803773	170543.1115276751
1719358566454.0	0.24000000000000002	ws	0.2874521145521148	0.2735489680011082	4.158116116116116	1.0018279011381426	14.871387631793459	168058.36568534703
1719358572798.0	0.25	ws	0.2822564879564885	0.2704152249134948	4.146146146146146	0.965890610116395	15.667959675148591	167757.0246182589
1719358579003.0	0.26	ws	0.268143811743812	0.25428472702142363	4.102274274274274	1.0796276124039244	13.82888967778661	166419.08989873802
1719358585318.0	0.27	ws	0.25557676767676835	0.24328533850200748	4.076940940940941	1.0621639135578285	13.839323138282523	165120.79695404266
1719358591384.0	0.28	ws	0.23651193806193826	0.22393769169797015	4.022980980980981	1.1801675216731067	14.227365839176683	163453.1430256481
1719358597188.0	0.29000000000000004	ws	0.24440104340104363	0.23101582158491607	4.020594594594595	1.2226204328287897	12.357329222579576	163954.02247372732
1719358603210.0	0.3	ws	0.22263077478077528	0.21343587267648378	3.9893813813813814	1.2767919946389676	11.993228444875884	161993.74558551738
1719358609030.0	0.31	ws	0.22722185037185058	0.21671153447918823	4.008458458458459	1.2276784851436513	12.741806019442555	162792.92605013595
1719358614875.0	0.32	ws	0.20378276168276213	0.19320601772343202	3.9346266266266268	1.2958367400658402	11.834130112235897	161061.9804293046
1719358620581.0	0.33	ws	0.20473382173382232	0.19327586798997218	3.9385845845845844	1.3261551778844103	11.734150853370746	161373.51968288745
1719358626234.0	0.34	ws	0.19150285825285837	0.18056032410904346	3.9132472472472473	1.317429349454371	11.922614718199496	160204.85325601033
