ID	p	network	CC	T	SP	l2	lmax_l2	Rg
1710781648627.0	0.0	ke	0.770637797292095	0.5948268514386849	8.269069069069069	0.03677309228883848	3400.622186113276	80777.47585273681
1710781674877.0	0.9	ke	0.7774286045330866	0.5712451449298623	7.2103003003003	0.041086847589959084	3263.562756593685	76409.96813786616
1710781700466.0	0.901010101010101	ke	0.7750890073678521	0.5785943499591967	7.26208008008008	0.04248972745356336	2825.5377733082764	76626.39838237481
1710781729172.0	0.902020202020202	ke	0.7744912517882221	0.577854120733715	7.017411411411412	0.04089937041338422	3033.5634059572712	77201.16601640308
1710781753334.0	0.9030303030303031	ke	0.778478614978566	0.5647784650440976	7.032232232232232	0.04227665034988864	3218.8207305415635	75446.45824675848
1710781779199.0	0.9040404040404041	ke	0.7775847045369773	0.5645759969544113	6.183339339339339	0.044153342585468575	3511.1562513585613	74133.15390096264
1710781804138.0	0.9050505050505051	ke	0.7768400332193025	0.5704970691338197	7.229747747747748	0.0425271789460242	3034.490910156641	75245.35377406001
1710781829888.0	0.9060606060606061	ke	0.7735924384519225	0.5844450136948511	7.076986986986987	0.040342107609094735	3025.9704635083654	78066.15591211381
1710781857510.0	0.9070707070707071	ke	0.7734144771628999	0.580714635340186	6.76213013013013	0.043834419005172334	4221.066076020525	76113.36584656061
1710781882905.0	0.9080808080808082	ke	0.7751678006045047	0.576857623525522	6.919293293293293	0.042546943563361056	3549.772212867667	76254.20016525172
1710781909708.0	0.9090909090909091	ke	0.7767785433786555	0.5675342111893152	6.9297137137137135	0.04355902866716644	4155.784929757268	74537.9603234372
1710781937059.0	0.9101010101010101	ke	0.7775176246675823	0.568383432050936	6.871239239239239	0.04497139288048177	3225.1760941677653	74336.44424724516
1710781963981.0	0.9111111111111111	ke	0.7738490298418722	0.585332160213135	7.595251251251251	0.03768244248322491	2895.707265821235	79863.94958181948
1710781990397.0	0.9121212121212121	ke	0.778733604375922	0.5650079849128009	6.6719679679679675	0.04462571096867378	3899.705412399033	74243.95542005273
1710782016861.0	0.9131313131313131	ke	0.7774673740560616	0.5673333800904112	6.517781781781782	0.04660832338654305	2941.4420858488775	73470.8982921506
1710782043497.0	0.9141414141414141	ke	0.7768815537620749	0.573612102712538	7.001443443443444	0.04100990928069864	2781.8640199915953	76664.93814878976
1710782069011.0	0.9151515151515152	ke	0.7732763115023983	0.585623014234167	7.424048048048048	0.03988136240796812	2935.299835011141	78869.23365803025
1710782094186.0	0.9161616161616162	ke	0.7737530796075587	0.5790979985714542	6.299269269269269	0.0447136661778876	3244.400657575911	75075.56788686183
1710782123915.0	0.9171717171717172	ke	0.7734126163132363	0.5823536630261382	7.450906906906907	0.038823361236648216	3171.010349906329	78659.44261329398
1710782150539.0	0.9181818181818182	ke	0.773381995617533	0.5813434993311414	6.544066066066066	0.041148154387329265	3767.952994071868	76860.66766987125
1710782176208.0	0.9191919191919192	ke	0.7758648344386437	0.5743211079788874	7.561821821821821	0.037877342557283956	3854.9271869963213	79352.93001102954
1710782201756.0	0.9202020202020202	ke	0.7757927687366957	0.5698065904299005	6.092274274274274	0.04581270914167637	4213.1785756652525	73875.16626614655
1710782228863.0	0.9212121212121213	ke	0.7753601631738434	0.5729491135804973	6.3621581581581585	0.045707932831769216	3459.767712022337	74959.14529399035
1710782256338.0	0.9222222222222223	ke	0.7760668646207498	0.5711608082779162	6.811039039039039	0.0423904524268449	3397.730712724181	75389.62755996607
