ID	p	CC	T	SP	l2	lmax_l2	Rg
1723491553562.0	0.001	0.7732356768150775	0.5511396536295204	3.823291492329149	0.16737696171553082	537.897463299112	5661.508702095084
1723491553651.0	0.011090909090909092	0.7772291302995495	0.5417945975782247	3.438319386331939	0.21049324841071734	328.11911746144074	5370.091710692697
1723491553735.0	0.021181818181818184	0.7781378767408816	0.5341745888675362	3.2207810320781034	0.2399249622846433	429.40530952586903	5228.542602725596
1723491553876.0	0.03127272727272727	0.7723124705099659	0.5550548693208928	3.4573570432357044	0.19142211658329705	439.0817348495756	5456.306719815613
1723491553983.0	0.041363636363636366	0.7717147860364939	0.5610230946469716	3.632914923291492	0.19590867878305004	357.6189763260732	5433.475689583536
1723491554092.0	0.05145454545454546	0.770445172700267	0.5413277264580174	3.4740585774058577	0.2316464061957122	513.765403726979	5260.415452127266
1723491554253.0	0.06154545454545455	0.769852929009361	0.5682188212308694	3.4099372384937237	0.19453598640085643	370.76559490128267	5511.439516586188
1723491554320.0	0.07163636363636364	0.7721295319610463	0.5674899275506332	3.6627615062761505	0.17289811992549195	347.7494381517084	5655.291769520048
1723491554469.0	0.08172727272727273	0.7718622830545314	0.5693414780039515	3.781520223152022	0.17712057855475197	345.624720627665	5634.601123098202
1723491554534.0	0.09181818181818183	0.7675190147070163	0.57987335462551	4.17479079497908	0.1554040630305515	330.1498837923787	5827.079509041196
1723491554597.0	0.10190909090909092	0.7678004941197798	0.5796914218219401	3.9331589958158997	0.1572200585860591	382.5531372882574	5769.8663935955
1723491554715.0	0.112	0.7702771431355432	0.5712674826764637	3.8556485355648538	0.16638381109986403	403.50805953438805	5736.116702842153
1723491554792.0	0.1220909090909091	0.770098941246317	0.5716937861745113	3.74989539748954	0.17557929375108594	427.5775948547805	5639.278299039479
1723491554880.0	0.13218181818181818	0.7672404377578347	0.585134128166915	4.107252440725244	0.16054074132626933	343.90200169144606	5813.436836896339
1723491554958.0	0.14227272727272727	0.76553661239354	0.5829296809754468	3.9342747559274756	0.16037751659111005	418.22716216437385	5748.196546403205
1723491555035.0	0.15236363636363637	0.7676935952676358	0.5734263180955163	3.5357391910739193	0.1749968769965178	417.6313786784879	5605.614061608505
