ID	p	CC	T	SP	l2	lmax_l2	Rg
1723491495674.0	0.001	0.7196674558052927	0.7196000306489924	3.2357740585774057	0.8931189247700004	42.35359869714326	2581.7652034062967
1723491495811.0	0.011090909090909092	0.702317606269626	0.7018067963117226	2.7122384937238495	1.0648726313066623	35.65527107900145	2462.328884737081
1723491495905.0	0.021181818181818184	0.6893415836084782	0.6887816646562123	2.578347280334728	1.3157463754723677	28.88542972279648	2389.0530168248592
1723491496014.0	0.03127272727272727	0.6584867677130023	0.6573227201408289	2.442956764295676	1.7541622694642516	21.860951625248145	2279.454957316262
1723491496132.0	0.041363636363636366	0.6491557813937426	0.6478427245766766	2.425836820083682	1.8598852912486432	20.596490728693833	2260.90836661114
1723491496246.0	0.05145454545454546	0.6235288611283186	0.6215125729037193	2.3556136680613666	2.3924130014074776	16.074842590819085	2202.7336562919004
1723491496393.0	0.06154545454545455	0.6081453257026348	0.6057099723865124	2.320676429567643	2.7235871482696608	14.091572963304028	2179.231484066242
1723491496501.0	0.07163636363636364	0.6044805635389621	0.6020759261383186	2.3192119944211993	2.70250800205011	14.239834474048829	2178.1163823768948
1723491496584.0	0.08172727272727273	0.5845125275272409	0.5825097964254994	2.272733612273361	3.0801946260337845	12.48648551904494	2148.640308375245
1723491496676.0	0.09181818181818183	0.5614546799646932	0.558979159105236	2.2393305439330544	3.288029309463503	11.892393495788763	2129.9461997339263
1723491496776.0	0.10190909090909092	0.5285607100235479	0.5261264527949007	2.181589958158996	4.04870590554052	9.753782764933538	2098.969251286656
1723491496860.0	0.112	0.5069268827958202	0.5037499284364803	2.1486401673640168	4.487904517197563	8.752183550007974	2083.064890206677
1723491496997.0	0.1220909090909091	0.5154339862493149	0.512144840947918	2.167991631799163	4.255769995560603	9.207458229293103	2089.328426938642
1723491497080.0	0.13218181818181818	0.5063064438373448	0.5012490227112374	2.1426778242677824	4.400417966478284	9.077857891164548	2084.3185002460264
1723491497151.0	0.14227272727272727	0.4795563384599974	0.4769293861824286	2.1085076708507673	4.888950980129666	8.023233098232268	2067.3666166022213
1723491497281.0	0.15236363636363637	0.48066220810005506	0.47796726565182557	2.1135983263598326	5.078467893810875	7.797791376878655	2067.31667603891
1723491497494.0	0.16245454545454546	0.4575993336927178	0.4546173413488563	2.085041841004184	5.628316252075165	7.086185358681889	2056.3547396171703
1723491497596.0	0.17254545454545456	0.4270147409806076	0.42367829664051193	2.053591352859135	6.2560366947608985	6.447240144266535	2043.6180264944685
1723491497666.0	0.18263636363636365	0.419643469555173	0.4165952095123764	2.0453277545327753	6.091490274675736	6.756295915079525	2040.383162411146
1723491497771.0	0.19272727272727275	0.41128357691206685	0.4069736466558843	2.0400278940027894	6.418803136009139	6.905614389117492	2040.37488966183
1723491497885.0	0.20281818181818184	0.3983145500097007	0.3952477018822679	2.024337517433752	6.619842305452606	6.038279301834369	2034.447738611872
1723491497967.0	0.2129090909090909	0.3846620929295248	0.38209648555001335	2.016457461645746	7.1028711169811185	5.700450097919145	2028.827323838509
1723491498088.0	0.223	0.37242124677846006	0.36797803513238775	2.0067991631799162	7.439450963481452	5.647500339879204	2028.316066749379
1723491498182.0	0.2330909090909091	0.3594608060920075	0.35820000571064176	1.9962691771269176	7.885182320055481	5.112836940185272	2020.190884755573
1723491498256.0	0.2431818181818182	0.3537705592188344	0.3511029936360264	1.9948396094839609	7.8950626805543465	5.129792020628564	2019.5935318567308
1723491498359.0	0.25327272727272726	0.34138179260877544	0.3365119769010125	1.9873082287308228	8.119126317977893	5.126478989328761	2020.0739338555543
1723491498445.0	0.26336363636363636	0.33702727079581357	0.3336246200607903	1.9815899581589957	8.331548990388375	4.956483134743707	2017.815973478398
1723491498508.0	0.27345454545454545	0.3285518944028752	0.3252661596958175	1.975836820083682	8.614599980762012	4.766607784426705	2014.1557897455014
1723491498678.0	0.28354545454545454	0.32156399862026674	0.3186657675540655	1.9685495118549512	8.916579134430641	4.703352123454707	2013.7545008630432
1723491498749.0	0.29363636363636364	0.30034586391238177	0.298186759926254	1.9558228730822873	9.555582429212352	4.323385104684271	2007.7588070501047
1723491498875.0	0.30372727272727273	0.3053376073181257	0.3028335469172718	1.9606694560669455	9.345686257297798	4.467673743939955	2010.387311774856
1723491499002.0	0.31381818181818183	0.30477770402454957	0.3021718064185145	1.9599721059972106	9.299554687420127	4.37064529966283	2008.9983789544933
1723491499102.0	0.3239090909090909	0.27546586989555	0.2719325721119622	1.9455020920502093	9.999101719411572	4.109322570051526	2004.2032293953923
1723491499264.0	0.334	0.27638123293981637	0.2733982426976965	1.949581589958159	10.20720035535571	4.083231060072268	2002.722427371178
1723491499383.0	0.3440909090909091	0.27468650321395244	0.27209567198177675	1.9441771269177126	10.466007669428548	3.921349120479684	2003.9906926444296
1723491499501.0	0.3541818181818182	0.276738283873358	0.2739612976664769	1.946094839609484	10.188647665969853	4.195927108656433	2005.2213285936195
1723491499597.0	0.3642727272727273	0.25726325689120394	0.2546246229153623	1.9323919107391911	10.997670451614246	3.8423995394935395	2001.1747657833657
1723491499694.0	0.3743636363636364	0.23470029864064046	0.2309373551201143	1.9271966527196653	11.44605194303499	3.7860223753469144	2002.022375822564
1723491499803.0	0.3844545454545455	0.2384054337485915	0.2367852677048994	1.923744769874477	11.747048906272457	3.670279911605336	2000.0473356728903
1723491499923.0	0.3945454545454546	0.23337814044026256	0.23162182644941265	1.9224198047419805	11.928659804019933	3.6863189590652072	1998.6694702218006
1723491500011.0	0.4046363636363637	0.22821886129041977	0.2256199287176765	1.922768479776848	12.049020221122136	3.5249986478579625	1997.3675021127383
1723491500098.0	0.4147272727272727	0.21110252166899274	0.20988017418859045	1.9181311018131102	12.757304837595347	3.292916368349698	1993.2462181241306
1723491500213.0	0.4248181818181818	0.21795111547257998	0.21614316604074202	1.9161436541143655	12.547480609898965	3.3598016727951996	1995.2599290965536
1723491500326.0	0.4349090909090909	0.20654697298898822	0.20447438740121668	1.9160041841004185	13.054913665353924	3.2444748073937295	1994.8989484003948
1723491500436.0	0.445	0.2010559577555783	0.19912849902903423	1.9124476987447698	13.399447528415166	3.1912380618515126	1993.742816141608
1723491500566.0	0.4550909090909091	0.1978497276496607	0.19644362761351686	1.9102161785216178	13.337098611579407	3.207869308771657	1993.9737747647152
1723491500639.0	0.4651818181818182	0.1893471332426163	0.18805876954806483	1.9115062761506276	13.806039892446172	3.2543789910547836	1994.8821222636886
1723491500802.0	0.4752727272727273	0.1831931869981717	0.1815096979091837	1.9070432357043237	14.008650879894837	3.1672845253052113	1995.7152420283262
1723491500933.0	0.4853636363636364	0.178113575417647	0.176362053630566	1.9064853556485355	14.500531578208337	3.0609995232378213	1992.8079266041575
1723491500996.0	0.4954545454545455	0.17594310467585453	0.17555528262492087	1.905857740585774	14.800237398609147	2.9291784195265826	1995.1901657022247
1723491501114.0	0.5055454545454545	0.17389816454207446	0.17261307958608427	1.9040097629009762	14.929913518295672	2.8604156227162756	1992.6523328686524
1723491501254.0	0.5156363636363637	0.17325521041822808	0.1715751095662687	1.9054044630404463	14.926724404517628	2.9131072604226964	1995.7488681426305
1723491501407.0	0.5257272727272727	0.16403616863668707	0.16323303857150973	1.8992329149232914	15.886863657815407	2.675872844392305	1990.2344597108524
1723491501537.0	0.5358181818181819	0.16573155174070925	0.16461718912578746	1.9024755927475592	15.12380294020775	2.9021572292683437	1991.8475903816638
1723491501625.0	0.5459090909090909	0.15908208661404336	0.15814283685929292	1.8995118549511856	15.799807689525974	2.7126400848316767	1990.4607699333985
1723491501713.0	0.556	0.15716453495331845	0.1567291311754685	1.8989539748953974	16.026159272932535	2.8215822564270674	1989.331448805817
1723491501808.0	0.5660909090909091	0.1555835734544983	0.1545659494590286	1.8997907949790795	15.758900518703326	2.8911070884211423	1996.3484763386814
1723491501943.0	0.5761818181818182	0.15301363528365033	0.15213874144929182	1.8971757322175733	15.859301263521278	2.702143060814634	1990.032835471025
1723491502032.0	0.5862727272727273	0.15188432410897318	0.15119084792914525	1.898884239888424	16.54630412655776	2.594570263026908	1989.9557216285798
1723491502121.0	0.5963636363636364	0.14789936829972739	0.146872990049563	1.8985006973500698	16.498491525776366	2.654214216080756	1990.0731704627847
1723491502230.0	0.6064545454545455	0.14646295936253484	0.1457508204141677	1.896513249651325	16.957628509615844	2.6033278012560794	1995.3374751512642
1723491502329.0	0.6165454545454546	0.14422839314068062	0.14359740529909035	1.898047419804742	16.42877615866673	2.6276728738168016	1990.781297474573
